timestamp,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
2024-01-01 10:00:00.000,0.6640736705438415,0.35292703895064637,0.1194044200378147,0.3197686897406121,0.26784408829292883,0.16223420713336822,0.2775296599937651,0.8544377753194398
2024-01-01 10:00:00.500,0.47139698545294173,0.5635124947105982,0.46876413080295154,0.3643522827734482,0.508185950084013,0.4028451557284384,0.3973412164933544,0.8711223187447201
2024-01-01 10:00:01.000,0.13658046418663472,0.06512498010428358,0.2959043124280668,0.26529531605848444,0.4528678317997057,0.24295162537087545,0.48028366026154623,0.23231756052011943
2024-01-01 10:00:01.500,0.34236370050376064,0.3711321340142464,0.6070668618210745,0.910823577306231,0.4876626293691684,0.7312941296722314,0.8789101073702368,0.9673440749910986
2024-01-01 10:00:02.000,0.06222333349369358,0.7522920094050995,0.18694026346244896,0.8869033056523388,0.07324201071139969,0.5849195216043686,0.2424033789584662,0.07616115478457375
2024-01-01 10:00:02.500,0.7086153122580362,0.08056451648218543,0.4174077529247924,0.5460515128734392,0.541768398391659,0.11820977063645366,0.4980332403029847,0.5078523888541906
2024-01-01 10:00:03.000,0.16351440333415967,0.15732113328801745,0.40115273462323275,0.8308642653756586,0.9946133911325091,0.23239698334310732,0.4764174183517962,0.3121719187447147
2024-01-01 10:00:03.500,0.12991177820846567,0.8223124584670813,0.10885274135797751,0.24929718552600388,0.3509676249437558,0.22492364736587023,0.6333392612103703,0.9614564351040767
2024-01-01 10:00:04.000,0.7239083343679578,0.956984181076152,0.011378201975381641,0.4005399266433044,0.974582556352154,0.11710861153024021,0.8088669518704629,0.6613848081331497
2024-01-01 10:00:04.500,0.7617730895562459,0.9947638901460145,0.012995600215592651,0.21654455297249453,0.5199863024243483,0.39098057441560685,0.3218429406865182,0.46379887412961207
2024-01-01 10:00:05.000,0.8807588171203848,0.548000579672682,0.011000528429796153,0.0371200997059592,0.7782042208194795,0.15182425852938475,0.3674872506267378,0.7170581596658459
2024-01-01 10:00:05.500,0.576045229246769,0.45805256120956606,0.16194008983095032,0.9108012594296082,0.2963196166688482,0.022627336625220873,0.8290065808125803,0.9761669984813255
2024-01-01 10:00:06.000,0.6670702664390071,0.9859532602963226,0.0857210360312648,0.8115044582279808,0.7086042472812267,0.3579808865307049,0.6165022566832024,0.9247722930222423
2024-01-01 10:00:06.500,0.44935875438620854,0.47409897090352127,0.8682720374044751,0.9530274854623165,0.33225659895574644,0.2500737850384329,0.9392617005423685,0.0005509339837009852
2024-01-01 10:00:07.000,0.3864678302474991,0.6444046074484084,0.7628466775821745,0.010521883456208081,0.141281645065075,0.27750990060404856,0.322452475509298,0.8066620572119726
2024-01-01 10:00:07.500,0.10192814339059186,0.6936070298678725,0.1439198397542012,0.8243252263663997,0.5061044495119487,0.2874035281920435,0.8393666045501307,0.9977146983750484
2024-01-01 10:00:08.000,0.24962675959435343,0.885606346727506,0.6671796494283461,0.5297820383894768,0.3309535900590539,0.5673246211212939,0.36587561314263184,0.7615833216180528
2024-01-01 10:00:08.500,0.5739183151257494,0.7458709260220412,0.8492400895426975,0.40433099149828644,0.7472096534391209,0.3185774059524843,0.6882033145277437,0.1514433904706115
2024-01-01 10:00:09.000,0.8441679645284147,0.9994534649565561,0.1399336166081151,0.9714916222517743,0.15213092751140167,0.09133151177618148,0.7639269975288017,0.5149906984694704
2024-01-01 10:00:09.500,0.9461121749670103,0.471518527027207,0.08063776823558388,0.47430966711023703,0.5841568698782901,0.781256590609119,0.3268325177851372,0.23261719620001553
2024-01-01 10:00:10.000,0.3272558835187136,0.4560942948355241,0.47410165094091317,0.43099939814644794,0.04065447970017544,0.4564783030135934,0.6239493833292408,0.4999963852623036
2024-01-01 10:00:10.500,0.09314294636935594,0.8913934246055598,0.22757653550004053,0.6832240639778574,0.3391157927515578,0.5084756885597306,0.4283954121143272,0.041951675738885474
2024-01-01 10:00:11.000,0.9111584940987018,0.9894084274601381,0.7503633225854538,0.6942541182383756,0.9326303051835331,0.8245413841333771,0.25590292497719813,0.6426789922768684
2024-01-01 10:00:11.500,0.04082817167731556,0.48706292555705355,0.26589245786617266,0.7715058713390517,0.025416171450192038,0.5506724316128218,0.46497509491675126,0.015050777439066021
2024-01-01 10:00:12.000,0.711597441241527,0.9485949211309909,0.23280457770980612,0.09351730883579668,0.6706417927092013,0.4566261443995714,0.9500565077632881,0.7161244288944737
2024-01-01 10:00:12.500,0.911093714552043,0.0984156265019589,0.7490558960640712,0.6712141849223132,0.6262468203150073,0.4148003317972223,0.9815720856663078,0.7648126466530597
2024-01-01 10:00:13.000,0.01689874301505745,0.9131090133779668,0.11155090241630239,0.1820320801357862,0.5574718645264928,0.4192197050834803,0.19366717548638024,0.4052269027907024
2024-01-01 10:00:13.500,0.5603421413420185,0.26637795489409344,0.9060301374111351,0.17523817298735755,0.5397444428129525,0.02559276363705576,0.7647825211806625,0.3621228649328869
2024-01-01 10:00:14.000,0.5594080982962943,0.577418210946465,0.25041379139882713,0.22308362073265076,0.05917163050454466,0.5844837873543344,0.0832335501346213,0.9269843470918402
2024-01-01 10:00:14.500,0.7252620443538699,0.45590148429009114,0.8567701696529493,0.6465846965396363,0.29805683431508423,0.45483826055069765,0.7134062361141036,0.01553208431823383
2024-01-01 10:00:15.000,0.44318270413381533,0.8877419104312555,0.32771830236295685,0.7174498253135507,0.6012453609350368,0.3755532839937338,0.7955274409008615,0.9415373856186069
2024-01-01 10:00:15.500,0.8548048528664219,0.400442638437275,0.7290254951751746,0.31293974405000513,0.7679198581660934,0.4805998291310771,0.010865085268025543,0.8124086418780956
2024-01-01 10:00:16.000,0.06594974485553096,0.5290400059867114,0.8088073099487946,0.5190604303756875,0.7468902630044011,0.5060714620599998,0.6864751403369916,0.18455348670421234
2024-01-01 10:00:16.500,0.8160810692891372,0.5241317422487716,0.8262996354159445,0.38737355779067784,0.8978269729934838,0.7245685918292127,0.47945720258393654,0.9658284839619754
2024-01-01 10:00:17.000,0.2176519940055731,0.06399991211687872,0.40683276518742073,0.226034733916873,0.8837734573937475,0.1640726643095224,0.3260286338112284,0.5713035680916648
2024-01-01 10:00:17.500,0.8188749506856291,0.40355242696170646,0.8792784813637666,0.7723546325974265,0.46609196299958255,0.47439795300718646,0.5526632704787738,0.3018092853306378
2024-01-01 10:00:18.000,0.6916230698125726,0.25065906890413336,0.07665348233363789,0.1290649132599927,0.3820960049662997,0.8938988625848076,0.008791280561552095,0.4405235780609167
2024-01-01 10:00:18.500,0.5765372112055864,0.3634326289409282,0.27371774075735966,0.5034203300384784,0.3193486471614102,0.09276811170273147,0.5693240927998986,0.9539643306136847
