timestamp,routineStart,routineEnd,valence,arousal,sentiment_label
2024-01-01 10:00:00,10.0,25.0,0.4084687074582647,-0.9767243008067077,neutral
2024-01-01 10:00:01,30.0,45.0,0.3285403426393587,0.9467038856531926,neutral
2024-01-01 10:00:02,50.0,65.0,-0.6293824468798417,-0.24380379391760565,positive
2024-01-01 10:00:03,70.0,85.0,0.5341049454508624,0.13696965842048514,negative
2024-01-01 10:00:04,,,0.19916442575331716,-0.9225377316900474,positive
2024-01-01 10:00:05,,,0.8628310026335606,0.736338811698815,negative
2024-01-01 10:00:06,,,-0.9364300999974606,0.5683825943155569,positive
2024-01-01 10:00:07,,,0.5352373372459389,-0.2507980629139246,negative
2024-01-01 10:00:08,,,0.39459127314537534,-0.21166562690860835,negative
2024-01-01 10:00:09,,,-0.1062790096923838,-0.6216718589890822,neutral
2024-01-01 10:00:10,,,-0.5501920901970891,-0.8173890743923149,negative
2024-01-01 10:00:11,,,-0.752290895447485,-0.019056506924244987,negative
2024-01-01 10:00:12,,,0.9019348031500305,-0.8006465377617822,neutral
2024-01-01 10:00:13,,,-0.6528930607206593,0.5919546004435268,negative
2024-01-01 10:00:14,,,-0.819490460736521,-0.4187168140164468,positive
2024-01-01 10:00:15,,,0.947824914829259,-0.8604784570569788,positive
2024-01-01 10:00:16,,,-0.8729514242960081,0.2675044290576165,positive
2024-01-01 10:00:17,,,-0.2667678182769102,-0.2951858796793605,negative
2024-01-01 10:00:18,,,-0.9427703737383342,0.25793020193340443,negative
2024-01-01 10:00:19,,,-0.6368977411629022,0.03563662001025403,negative
2024-01-01 10:00:20,,,0.6122327288550882,0.5630035693654118,positive
2024-01-01 10:00:21,,,-0.6579261962882275,0.8668549071527825,positive
2024-01-01 10:00:22,,,0.6071322965924904,-0.13779061308043405,neutral
2024-01-01 10:00:23,,,-0.10996491425720056,0.9894999834741185,neutral
2024-01-01 10:00:24,,,-0.8186286409624315,-0.6363951771798153,neutral
2024-01-01 10:00:25,,,0.5932929800773257,0.16188536298009915,positive
2024-01-01 10:00:26,,,0.9401777242906215,-0.8261545999262023,negative
2024-01-01 10:00:27,,,-0.3142121946858225,-0.7847336406178513,negative
2024-01-01 10:00:28,,,-0.7580090548805873,0.6381065787831863,neutral
2024-01-01 10:00:29,,,-0.37021143920057553,-0.8824037860614569,neutral
2024-01-01 10:00:30,,,0.9356966144864707,0.8151365002718909,negative
2024-01-01 10:00:31,,,-0.6661207715597621,0.1269581776518891,positive
