timestamp,routineStart,routineEnd,valence,arousal,sentiment_label
2024-01-01 10:00:00,10.0,25.0,0.004648253659933488,-0.0526735458144767,positive
2024-01-01 10:00:01,30.0,45.0,0.14341080401145057,-0.718384850588627,neutral
2024-01-01 10:00:02,50.0,65.0,-0.5209538579665296,-0.5322750904209044,negative
2024-01-01 10:00:03,70.0,85.0,-0.9437677855331832,-0.46102674783475805,negative
2024-01-01 10:00:04,,,-0.01426284707854597,0.243602737532711,negative
2024-01-01 10:00:05,,,0.7600210065899338,-0.48054844785760475,neutral
2024-01-01 10:00:06,,,-0.549601628039222,-0.41988440452863696,positive
2024-01-01 10:00:07,,,-0.9651388654940118,-0.532574913324817,neutral
2024-01-01 10:00:08,,,-0.8007086418814278,-0.6203616272451951,negative
2024-01-01 10:00:09,,,0.21618921280407122,0.21433315645220352,negative
2024-01-01 10:00:10,,,0.9523892882292915,0.09960414336660639,positive
2024-01-01 10:00:11,,,0.2625674197166843,0.5685063810209541,neutral
2024-01-01 10:00:12,,,-0.570317659750488,0.6704542452823128,neutral
2024-01-01 10:00:13,,,-0.7564329226214273,0.15632525261688102,neutral
2024-01-01 10:00:14,,,-0.9627237486945743,-0.8296527222700012,negative
2024-01-01 10:00:15,,,-0.3993025706419684,-0.9636341197709644,neutral
2024-01-01 10:00:16,,,-0.8919712086378382,0.31944292903952864,negative
2024-01-01 10:00:17,,,0.6452140919041405,0.40360200395282564,negative
2024-01-01 10:00:18,,,-0.8200364633743675,-0.6033732214331116,positive
2024-01-01 10:00:19,,,-0.9013975593932595,0.05957519153843127,positive
2024-01-01 10:00:20,,,-0.5822927924883283,-0.17810410477722205,positive
2024-01-01 10:00:21,,,-0.6541356072902615,0.5523111590809116,neutral
2024-01-01 10:00:22,,,0.7771775228301847,0.35423512659885636,positive
2024-01-01 10:00:23,,,0.3806385548906588,0.6275050565710603,neutral
2024-01-01 10:00:24,,,-0.22812725557557223,0.5486877236661596,positive
2024-01-01 10:00:25,,,0.5227703242469208,-0.9064775567289045,neutral
2024-01-01 10:00:26,,,-0.5251323569120276,0.09218954958391112,neutral
2024-01-01 10:00:27,,,0.8010716594710561,0.7439803064039294,neutral
2024-01-01 10:00:28,,,0.5548240292127793,0.8175757480694184,negative
2024-01-01 10:00:29,,,0.7867228934067358,-0.8571196149032747,neutral
2024-01-01 10:00:30,,,-0.015178045486223368,-0.12055700794569213,negative
2024-01-01 10:00:31,,,0.49879093577688716,0.33091535545002215,negative
2024-01-01 10:00:32,,,-0.12894591800121868,-0.7122030257211898,positive
2024-01-01 10:00:33,,,-0.4618242196143689,-0.068224805751111,positive
2024-01-01 10:00:34,,,-0.9682897948559142,-0.7616835475515309,neutral
2024-01-01 10:00:35,,,-0.7365738568304332,-0.041133188751419025,positive
2024-01-01 10:00:36,,,0.08217023819635028,0.542061505372873,negative
2024-01-01 10:00:37,,,0.5970378270841097,-0.40489564122375854,positive
2024-01-01 10:00:38,,,-0.029672940276930904,-0.7852070038963659,positive
2024-01-01 10:00:39,,,0.421381782247092,0.3621681864218558,neutral
2024-01-01 10:00:40,,,-0.06582671915913263,0.27965679098682616,neutral
2024-01-01 10:00:41,,,0.020893781964133495,-0.8325507039226823,neutral
2024-01-01 10:00:42,,,0.8785976115272138,-0.6245036364642489,neutral
2024-01-01 10:00:43,,,0.7675689847162037,0.22912470294605058,negative
2024-01-01 10:00:44,,,-0.4167900651968446,-0.5131549802988533,negative
2024-01-01 10:00:45,,,0.9377784850217687,0.2560757322054219,neutral
2024-01-01 10:00:46,,,-0.29585727483500146,-0.3783592494760917,positive
2024-01-01 10:00:47,,,-0.5634706698703684,0.9662829135940825,neutral
2024-01-01 10:00:48,,,-0.3050540056078199,0.601832914238071,neutral
2024-01-01 10:00:49,,,0.8466560031028623,0.46969796194357083,negative
2024-01-01 10:00:50,,,-0.9510314781331837,0.631940888352126,negative
2024-01-01 10:00:51,,,-0.09269372052752911,0.47857988100665017,neutral
2024-01-01 10:00:52,,,0.3530670024118223,-0.41503856683494944,negative
2024-01-01 10:00:53,,,0.8718045096916698,0.15931044325738197,negative
