timestamp,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
2024-01-01 10:00:00.000,0.3318684680595442,0.7930355755987508,0.3178298431276195,0.20769716917546632,0.7245693741862448,0.8406167649765593,0.38216524477699154,0.6837855124563541
2024-01-01 10:00:00.500,0.13413659460813,0.9140268818204456,0.13675691880175878,0.9263855001491431,0.9148856418604077,0.6094781067945592,0.7357349012974305,0.14159166982688176
2024-01-01 10:00:01.000,0.4195732623331355,0.17784105824862995,0.164317945098723,0.6012902321127,0.7445638298205314,0.6602705454373549,0.8054280429690562,0.2907503738771916
2024-01-01 10:00:01.500,0.03295362055010487,0.7442808334518917,0.402324755192785,0.4596651988673166,0.35999246610552216,0.1782702079541939,0.9033363958014549,0.939025838805876
2024-01-01 10:00:02.000,0.5797041049241937,0.49366894577812914,0.0584998478093911,0.28128151265201107,0.874304198124496,0.9400055180775757,0.8738610529617171,0.17740961151832624
2024-01-01 10:00:02.500,0.20752852107888276,0.22532786013360095,0.7642004854814006,0.24257818145246812,0.9798459151702718,0.18780110703434127,0.926905144536542,0.8929428422976426
2024-01-01 10:00:03.000,0.9243353651342315,0.6618154689832503,0.21439984691822978,0.4002512057456471,0.3211695887381407,0.5239865906459367,0.8981037957642591,0.12501833575707022
2024-01-01 10:00:03.500,0.25655082221017766,0.27591058011696956,0.4161796741446282,0.8263010049101119,0.6810842398977883,0.11242268516974474,0.5624910402202223,0.00036059740780625127
2024-01-01 10:00:04.000,0.26290535794130665,0.637226506965634,0.8743923805275146,0.159886964366585,0.7923640923701176,0.7253372227718118,0.9942442593463473,0.4226577473728179
2024-01-01 10:00:04.500,0.5960081316361668,0.1672197755689433,0.6372193109858254,0.7673111182628019,0.5931308177820218,0.6084419900736507,0.3604391217794196,0.3947155325799989
2024-01-01 10:00:05.000,0.6038352706392177,0.06737919934847059,0.7676463227137386,0.09706109867235335,0.4702391733694503,0.002005482364026534,0.7124217912872058,0.3225224470382645
2024-01-01 10:00:05.500,0.4225691210895377,0.7125700844330441,0.04538135068047067,0.3670318520764855,0.5207858366198177,0.3428014690112876,0.3261377717856282,0.7254118762227497
2024-01-01 10:00:06.000,0.02028739424007897,0.9808871975856731,0.292366675381989,0.059044955241376984,0.5770812853784042,0.9905352505309496,0.5742153106486145,0.13736257443095146
2024-01-01 10:00:06.500,0.4632620869844193,0.44222871212207104,0.7451838501660615,0.11208968473443492,0.30349564762417536,0.694820046029532,0.6619680117464808,0.4158035898706067
2024-01-01 10:00:07.000,0.9266477259042267,0.7485220527258895,0.8937570177125441,0.602090346727369,0.03253631759259412,0.5914446266743058,0.11733070496995546,0.9527025987044337
2024-01-01 10:00:07.500,0.5955606265498086,0.5819370889407965,0.9716575966957782,0.7572868504126731,0.9409514553041604,0.7816719172221542,0.915064152587623,0.32107864193328806
2024-01-01 10:00:08.000,0.02187075584948439,0.24842757043310448,0.35745518634276396,0.6506806672369497,0.3069545498852887,0.6933923028891664,0.0365795371844424,0.41145380066993376
2024-01-01 10:00:08.500,0.3290021878203846,0.13561006997976233,0.13190734814622485,0.9068609361131083,0.9477587703295711,0.15068508719209361,0.2182318598089127,0.8566343834055339
2024-01-01 10:00:09.000,0.21808839605751518,0.11468227932012043,0.8142192654159639,0.26250113211093373,0.28810282407623256,0.11177679890861292,0.11028839115108646,0.9417720080065424
2024-01-01 10:00:09.500,0.6548837437584041,0.2558566855919381,0.680649115494767,0.2909958249595991,0.8372258584503338,0.7689767719352892,0.44753870601393697,0.025781491370387988
2024-01-01 10:00:10.000,0.611054029608883,0.12869708044738215,0.9380303879694833,0.005796190431419768,0.4861439140782985,0.3350001096709678,0.12177519645021928,0.6488059505570161
2024-01-01 10:00:10.500,0.23966022847320378,0.664326031934705,0.9503408521208081,0.29759973462350087,0.43878829488732196,0.5959065316137458,0.37753500375119253,0.8529361824708815
2024-01-01 10:00:11.000,0.9666569941034668,0.6788026732167488,0.6335948110614197,0.014375852196460426,0.15951444031183037,0.18527495652115777,0.7151231300511125,0.6029356666613616
