timestamp,routineStart,routineEnd,valence,arousal,sentiment_label
2024-01-01 10:00:00,10.0,25.0,0.9237538869699884,0.5709273593771096,negative
2024-01-01 10:00:01,30.0,45.0,0.6961091445434209,0.4164773617509214,neutral
2024-01-01 10:00:02,50.0,65.0,-0.672165686281478,-0.9174614136336721,neutral
2024-01-01 10:00:03,70.0,85.0,0.9277130050262956,-0.3235067257830315,positive
2024-01-01 10:00:04,,,0.35622968882268036,-0.7262636843120513,negative
2024-01-01 10:00:05,,,0.33888463096783616,0.7653739760598774,positive
2024-01-01 10:00:06,,,-0.6299953274991239,-0.9103235006749004,positive
2024-01-01 10:00:07,,,0.996446137697955,-0.2517766761241449,neutral
2024-01-01 10:00:08,,,-0.6782340398104056,0.7775681607740175,negative
2024-01-01 10:00:09,,,-0.09180616377356032,0.2823003685997427,positive
2024-01-01 10:00:10,,,0.6167593748045617,0.5366498758834468,positive
2024-01-01 10:00:11,,,-0.737799628317598,0.5196444450142759,neutral
2024-01-01 10:00:12,,,0.9252412976213724,-0.08975028515764372,positive
2024-01-01 10:00:13,,,0.4298263693796913,0.9414425303302474,positive
2024-01-01 10:00:14,,,0.15092891767633643,0.3582028550343179,negative
2024-01-01 10:00:15,,,0.002627718299928583,0.686231182276394,negative
2024-01-01 10:00:16,,,-0.6020360345308555,0.3189983144296229,negative
2024-01-01 10:00:17,,,-0.4460213819028567,0.7262369563995443,positive
2024-01-01 10:00:18,,,-0.9553222896257878,0.006102251587637886,positive
2024-01-01 10:00:19,,,0.7602691119508698,-0.741363149133027,negative
2024-01-01 10:00:20,,,0.8041434913369649,0.06710914153406322,neutral
2024-01-01 10:00:21,,,0.32888500955078204,-0.5078474642871404,neutral
2024-01-01 10:00:22,,,0.5643959095931721,-0.8098691074643811,negative
2024-01-01 10:00:23,,,-0.4833803840118316,0.6294990418584958,neutral
2024-01-01 10:00:24,,,0.11524914115995455,-0.3617028494052328,negative
2024-01-01 10:00:25,,,-0.8511207006611996,-0.9009877320795443,neutral
2024-01-01 10:00:26,,,0.13617842953710046,0.2614471511884111,positive
2024-01-01 10:00:27,,,0.04043855147114561,0.21931924304803063,negative
2024-01-01 10:00:28,,,-0.5600174908430076,-0.3180489936027995,negative
2024-01-01 10:00:29,,,0.4013227994710653,-0.0609775596459432,positive
2024-01-01 10:00:30,,,0.7144184024223532,-0.07298428432758919,negative
2024-01-01 10:00:31,,,0.12284008562710413,-0.9896260750562684,negative
