timestamp,routineStart,routineEnd,valence,arousal,sentiment_label
2024-01-01 10:00:00,10.0,25.0,0.060547466248930926,0.4822829645226805,positive
2024-01-01 10:00:01,30.0,45.0,-0.3484611066156227,-0.9703700275250142,positive
2024-01-01 10:00:02,50.0,65.0,0.9953882370882707,0.680141425308632,neutral
2024-01-01 10:00:03,70.0,85.0,0.8428903467777231,0.16096739312279018,neutral
2024-01-01 10:00:04,,,-0.886107997567964,0.5177697148167768,positive
2024-01-01 10:00:05,,,0.6100562033895749,-0.5063083271805895,negative
2024-01-01 10:00:06,,,0.11879368616842068,0.9480379173501086,neutral
2024-01-01 10:00:07,,,0.6476232978551177,-0.2520015222524854,negative
2024-01-01 10:00:08,,,0.02599661987083013,0.7138812245815858,neutral
2024-01-01 10:00:09,,,0.8758192491760017,-0.866295992124064,negative
2024-01-01 10:00:10,,,-0.7750778276523433,0.35203107504932474,neutral
2024-01-01 10:00:11,,,-0.06571873948102969,-0.7687386759768622,positive
2024-01-01 10:00:12,,,-0.09749529125655587,-0.6925433423515299,negative
2024-01-01 10:00:13,,,-0.9244310863179268,-0.27437714676423663,negative
2024-01-01 10:00:14,,,-0.23110005536053246,0.5063170774113976,neutral
2024-01-01 10:00:15,,,0.6117742126585624,-0.8918085733482188,negative
2024-01-01 10:00:16,,,0.24627177555407265,0.582989819576796,positive
2024-01-01 10:00:17,,,-0.39315951597037957,0.956678733924524,neutral
2024-01-01 10:00:18,,,0.880198605530732,0.5690893274225108,negative
2024-01-01 10:00:19,,,-0.04359047224167156,-0.29107827939388153,negative
2024-01-01 10:00:20,,,-0.7949510754261504,0.07873817914463666,negative
2024-01-01 10:00:21,,,-0.8252990827456514,0.06157559200123108,neutral
2024-01-01 10:00:22,,,0.2012988527763373,-0.7619724812936577,negative
2024-01-01 10:00:23,,,-0.18448780409154675,0.456027551990432,positive
2024-01-01 10:00:24,,,0.18709114233976631,0.9372710297128792,positive
2024-01-01 10:00:25,,,0.5289439682535009,0.0794445735655922,positive
2024-01-01 10:00:26,,,-0.07746209863336895,0.38915392155807016,negative
2024-01-01 10:00:27,,,-0.5336944180170575,0.5941233147955871,positive
2024-01-01 10:00:28,,,0.6589807635689049,0.2896167569184893,positive
2024-01-01 10:00:29,,,0.9689113454113181,-0.3557783501126619,positive
2024-01-01 10:00:30,,,-0.5173059259582795,-0.8273768273390729,positive
2024-01-01 10:00:31,,,-0.17194705332253224,-0.12829461296464362,negative
2024-01-01 10:00:32,,,0.8004135303192863,-0.8004286266274219,neutral
2024-01-01 10:00:33,,,0.17492652386590035,-0.25962590610638725,neutral
2024-01-01 10:00:34,,,0.17052538145788643,0.44470737871360444,negative
2024-01-01 10:00:35,,,0.6763253825945559,0.7159855491394014,neutral
2024-01-01 10:00:36,,,-0.7302671374279854,-0.3990606913809389,negative
2024-01-01 10:00:37,,,0.19708517889361432,-0.30881440733588317,positive
2024-01-01 10:00:38,,,-0.24254265099951655,-0.17888107949260945,positive
2024-01-01 10:00:39,,,0.8009116050689871,-0.2874163970467456,negative
2024-01-01 10:00:40,,,-0.3275194326742654,0.569105446188072,negative
2024-01-01 10:00:41,,,0.7074251496848423,-0.011936318966915715,neutral
2024-01-01 10:00:42,,,0.9806584725936436,-0.7758875293172514,negative
2024-01-01 10:00:43,,,-0.416817166225532,0.11680867583529508,positive
2024-01-01 10:00:44,,,-0.21752455995042985,0.435350088523649,positive
2024-01-01 10:00:45,,,-0.1959153998198413,0.20871869449966485,positive
2024-01-01 10:00:46,,,0.11334823436432018,-0.9931095083070058,negative
2024-01-01 10:00:47,,,0.23412644154409712,-0.47182299755403423,positive
2024-01-01 10:00:48,,,-0.9347792655730989,0.9922547928314795,positive
2024-01-01 10:00:49,,,0.08095540777314048,0.12925161652970352,neutral
2024-01-01 10:00:50,,,-0.5782913287868225,-0.24195733095876326,neutral
2024-01-01 10:00:51,,,-0.9010916150186017,-0.033220482698736564,neutral
2024-01-01 10:00:52,,,0.446423898094654,-0.016776117750892272,neutral
2024-01-01 10:00:53,,,-0.35194318840846295,0.9308754516128308,neutral
2024-01-01 10:00:54,,,-0.29279510091889205,0.08293164194934488,negative
2024-01-01 10:00:55,,,0.45554981110993076,0.7574071816843395,neutral
2024-01-01 10:00:56,,,0.5857721134188467,-0.14563662865251614,neutral
2024-01-01 10:00:57,,,-0.734113174418038,-0.8284003602696979,negative
2024-01-01 10:00:58,,,0.16324029887288694,0.9348848986482923,neutral
2024-01-01 10:00:59,,,0.9599434294587368,-0.5805646246041991,positive
2024-01-01 10:01:00,,,0.35468321313525353,0.601645776236537,negative
2024-01-01 10:01:01,,,-0.8023374381653647,0.42151705619826685,negative
