timestamp,routineStart,routineEnd,valence,arousal,sentiment_label
2024-01-01 10:00:00,10.0,25.0,0.7234761589526582,-0.6719345229047389,neutral
2024-01-01 10:00:01,30.0,45.0,0.0227239708703455,0.5023911326715289,neutral
2024-01-01 10:00:02,50.0,65.0,-0.5622696197450843,-0.3440610865259559,positive
2024-01-01 10:00:03,70.0,85.0,-0.6097495904142252,-0.008128588257201974,neutral
2024-01-01 10:00:04,,,0.8452564627622046,0.15579559844070334,neutral
2024-01-01 10:00:05,,,0.48873248007031744,-0.6807776186038981,negative
2024-01-01 10:00:06,,,-0.4609607099407236,0.24477021862278092,positive
2024-01-01 10:00:07,,,0.5621756434136158,0.982520994565057,negative
2024-01-01 10:00:08,,,0.6680582394245376,0.5918506920732121,neutral
2024-01-01 10:00:09,,,0.9036642993490389,-0.3817781563304612,negative
2024-01-01 10:00:10,,,-0.7513697379524726,-0.2505862721501073,negative
2024-01-01 10:00:11,,,-0.12295118344900047,0.6434120259547629,negative
2024-01-01 10:00:12,,,0.3754418978277614,0.7636255159464098,neutral
2024-01-01 10:00:13,,,0.04253531793527676,-0.10225048693088579,neutral
2024-01-01 10:00:14,,,0.024217280466648283,-0.2799155500400323,positive
2024-01-01 10:00:15,,,0.5640053128485185,-0.4897180221328472,negative
2024-01-01 10:00:16,,,-0.7613293740012137,-0.7155110155545101,negative
2024-01-01 10:00:17,,,0.12990402536401913,0.9146036674620535,positive
2024-01-01 10:00:18,,,0.4751511162034159,-0.11153720663975708,negative
2024-01-01 10:00:19,,,0.9242319745981109,-0.9995874717980981,positive
2024-01-01 10:00:20,,,-0.7773565792095816,0.038431135449768394,positive
2024-01-01 10:00:21,,,-0.7377289756531522,0.06571334731318501,positive
2024-01-01 10:00:22,,,-0.31341185036346775,0.22160419493696648,neutral
2024-01-01 10:00:23,,,-0.7453447954490393,-0.03315163224781559,neutral
2024-01-01 10:00:24,,,0.6709640573564304,-0.0822142055110966,negative
2024-01-01 10:00:25,,,0.543820411450475,-0.13388331113776442,positive
2024-01-01 10:00:26,,,-0.7547896868046866,-0.1530977139320715,positive
2024-01-01 10:00:27,,,-0.6063857399114396,-0.7423624342671491,positive
2024-01-01 10:00:28,,,0.32351541676797146,-0.57945268486732,negative
2024-01-01 10:00:29,,,-0.888248701272969,0.32956206467105,neutral
2024-01-01 10:00:30,,,-0.8713333383241093,-0.2534437224401329,negative
2024-01-01 10:00:31,,,0.41121134752664457,0.24919445315434308,neutral
2024-01-01 10:00:32,,,-0.7846900950696769,-0.8832967721217921,negative
2024-01-01 10:00:33,,,-0.758154645149453,-0.9987126661255217,positive
2024-01-01 10:00:34,,,-0.7709152522681681,-0.02275720329126152,negative
2024-01-01 10:00:35,,,-0.5582835109014372,0.2579538554448695,negative
2024-01-01 10:00:36,,,-0.6561333092362491,-0.6453167222915976,negative
2024-01-01 10:00:37,,,0.06532101576282234,0.03287770080797103,neutral
2024-01-01 10:00:38,,,-0.6080200105826112,-0.9099124724659675,neutral
2024-01-01 10:00:39,,,0.344680817218459,0.8634844677904914,positive
2024-01-01 10:00:40,,,-0.7999104066060492,-0.8806052409588114,negative
2024-01-01 10:00:41,,,-0.5536245805222106,-0.1531660028699986,positive
2024-01-01 10:00:42,,,-0.03622211919441898,-0.512381768628946,positive
2024-01-01 10:00:43,,,0.9069227067910841,0.8397852871600013,neutral
2024-01-01 10:00:44,,,-0.5938598064686145,0.3013382855991624,neutral
2024-01-01 10:00:45,,,0.3013970386093001,-0.7110135138920128,negative
2024-01-01 10:00:46,,,-0.5056303794055133,-0.7561167547077823,neutral
2024-01-01 10:00:47,,,-0.93868463636317,0.8032742276387739,neutral
2024-01-01 10:00:48,,,0.2613282158355863,0.07603650866415523,neutral
2024-01-01 10:00:49,,,0.3279202816443847,-0.7224949027401086,negative
2024-01-01 10:00:50,,,-0.9588093715032548,0.217683788049996,negative
2024-01-01 10:00:51,,,-0.5168153041106478,-0.32364164070967694,positive
2024-01-01 10:00:52,,,0.4516351479764751,0.3736363731948684,negative
2024-01-01 10:00:53,,,0.511769691501341,0.3836170732525399,neutral
2024-01-01 10:00:54,,,0.411684303825834,-0.9202067018504638,neutral
2024-01-01 10:00:55,,,0.4746687010923587,-0.5795409521620865,neutral
2024-01-01 10:00:56,,,0.564898453517938,-0.5757841848742555,positive
