timestamp,Anger,Contempt,Disgust,Fear,Happiness,Neutral,Sadness,Surprise
2024-01-01 10:00:00.000,0.8652319988276999,0.9729604733927538,0.5956007138380555,0.4247781903085919,0.8641017179421787,0.6337772827590603,0.287982790030483,0.04595296007772398
2024-01-01 10:00:00.500,0.9642788823438501,0.5448610683768756,0.7171305762021016,0.7755606526858427,0.9435302844273735,0.29942596961246526,0.9158929186240214,0.8862576591809577
2024-01-01 10:00:01.000,0.42080700743594457,0.029883440579171805,0.9540121010374998,0.27893593373482195,0.5563306011682864,0.9062129038391423,0.8359042947977228,0.041888563391633604
2024-01-01 10:00:01.500,0.9946564432261648,0.81590184845233,0.7946035322076478,0.08875090088892623,0.18106475514358644,0.10087169631061299,0.22757023740410554,0.8141873676047131
2024-01-01 10:00:02.000,0.9158945518378331,0.6638464932107216,0.1334073270777062,0.411182707537014,0.2946491367492913,0.10138665694421489,0.977377690483885,0.8099617591873395
2024-01-01 10:00:02.500,0.07387499474379422,0.07341752123576539,0.5379763315530142,0.6049182083979222,0.18608155797514636,0.7657049464034961,0.24251831846453964,0.05878163073756881
2024-01-01 10:00:03.000,0.353200719917539,0.5540859247981281,0.8014336008832913,0.7765506519699432,0.011795450720011647,0.8106851139304109,0.23916398562121122,0.08365336612431584
2024-01-01 10:00:03.500,0.7327414280242631,0.14849573097812974,0.6679127539126801,0.4688454696462748,0.5242726916279383,0.30906841850883415,0.7298104188172824,0.36352543595611875
2024-01-01 10:00:04.000,0.4683779381121598,0.07245275723768507,0.3147283323710829,0.10831792833926568,0.8524181159051724,0.6909564643138699,0.7625397089332602,0.661129310268185
2024-01-01 10:00:04.500,0.45610622265641076,0.9383854496770702,0.8757741198617162,0.1941984439155784,0.011574630251803053,0.1513454270811735,0.9848299336489963,0.6531452122396566
2024-01-01 10:00:05.000,0.47363074792986803,0.9741173008870865,0.932001180571016,0.05894235251334734,0.3836671648818947,0.1860645290985291,0.416339416424672,0.7054441584906292
