timestamp,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
2024-01-01 10:00:00.000,9.97562652428164,-2.1609677682283546,4.799305738890364,-6.318604534809409,-19.868788851027013,-1.1912668600014173,-2.7962895811710737,-5.086981130118212,19.09089857379718,-8.341095320185781,-20.717216018069983,7.743451552769976,-5.82448854960579,-1.5369374371324787
2024-01-01 10:00:00.100,-4.950349253372616,-12.56306231817965,-14.239750088893858,10.000989604259168,5.151891643403625,6.687005292785271,7.616538238548114,1.9727248490636065,12.306488800306779,10.610400049085545,9.9970272157047,8.238086238168085,-2.9563713210489855,2.79702305285848
2024-01-01 10:00:00.200,6.879391699606449,7.080527922568094,14.119047847391542,2.0891854540467287,1.9442858308275655,-6.508605462800653,1.389099461664554,-5.776445558634837,2.488720654267157,-1.0081329511487356,8.560857004716986,-17.660934604651487,2.363610141579966,21.304228018647517
2024-01-01 10:00:00.300,4.018207198067445,-19.91244948012874,3.1840063339444407,-17.168501847028168,-11.386973702916098,-2.0377974301691175,-11.98716094764378,-7.740119470339283,-18.386881246348622,-2.882821963692131,-8.598183633679731,-8.656428165066895,1.6540251139973796,-0.339364440580297
2024-01-01 10:00:00.400,-17.897573731142977,12.896001490978406,13.732340232945191,26.45985242228949,3.4878787779392613,-7.923570458638217,-13.806974570490116,13.317571952518408,-16.362722468756655,-1.6594002582523004,-1.6754002737736238,14.746782938349643,-0.65198272675725,-3.5449963327720275
2024-01-01 10:00:00.500,-2.91490716869596,-10.05752688713673,-2.248892878557313,-0.3187475862627565,-4.048637044550318,9.514468674834996,12.863773428000194,-9.568017182489317,-3.3247729523109943,16.25107466137666,10.259342997819605,-5.731282921042825,24.499511332412993,0.4101821056103273
2024-01-01 10:00:00.600,23.10091806888451,1.4878741933845274,24.153598690856928,9.2152918788929,-14.462914642395665,2.6025127778772843,12.17209219139464,7.73370045466537,7.136068092136214,6.301607100502846,14.11220820317654,-6.247065221199167,-0.281079602280482,-9.494349426032558
2024-01-01 10:00:00.700,8.519215721413305,-1.0473638798354687,13.500034285629798,-11.194916997470907,6.797410405911797,-0.6307849333302209,18.341758502245856,-11.648736320445515,-10.756429794457471,-2.9589966738544184,12.780411781954788,-13.748750860083717,7.364979676331943,-7.362922247995901
2024-01-01 10:00:00.800,8.26929216026479,-9.878795640546237,-14.64742945008561,-8.62315871445616,8.262872453362142,-15.926689153519693,-17.069184605762246,-7.022411032027115,-11.750927839081557,-8.414776829351855,1.9366070962194573,-4.384508072586263,8.504784850202492,6.738588735457424
2024-01-01 10:00:00.900,13.23866427047345,2.451191158400838,10.12315310615977,2.320589973569946,1.8863179749124883,5.883912822845671,22.214615120853892,8.13853599204469,-12.002520867549713,14.767843800554111,10.658715698880206,-5.848797001101617,-16.620962472765093,-15.846506109622743
