timestamp,GSR
2024-01-01 10:00:00.000,8.675505135725416
2024-01-01 10:00:00.200,9.302341160702245
2024-01-01 10:00:00.400,8.491979578570652
2024-01-01 10:00:00.600,0.5639971121943099
2024-01-01 10:00:00.800,3.6756599364032825
2024-01-01 10:00:01.000,5.029382937628246
2024-01-01 10:00:01.200,5.103742401275361
2024-01-01 10:00:01.400,2.559135185361793
2024-01-01 10:00:01.600,0.38404759714625536
2024-01-01 10:00:01.800,6.172739619967329
2024-01-01 10:00:02.000,3.4406020415714877
2024-01-01 10:00:02.200,5.71404613934178
2024-01-01 10:00:02.400,2.3699774994111378
2024-01-01 10:00:02.600,1.8075165701845475
2024-01-01 10:00:02.800,2.2406960364694672
2024-01-01 10:00:03.000,1.7595147246022635
2024-01-01 10:00:03.200,2.3118438498552796
2024-01-01 10:00:03.400,9.917033663209525
2024-01-01 10:00:03.600,1.199554201004418
2024-01-01 10:00:03.800,4.503439112726526
2024-01-01 10:00:04.000,6.7444562474126
2024-01-01 10:00:04.200,2.699184755610069
2024-01-01 10:00:04.400,2.288210486939155
2024-01-01 10:00:04.600,9.507652557738592
2024-01-01 10:00:04.800,3.2489782584247595
2024-01-01 10:00:05.000,9.353217820075896
2024-01-01 10:00:05.200,8.712572200839544
2024-01-01 10:00:05.400,7.947416034786789
2024-01-01 10:00:05.600,2.116254580209179
2024-01-01 10:00:05.800,7.029794554344523
2024-01-01 10:00:06.000,0.6941221362229066
2024-01-01 10:00:06.200,7.4683657684986215
2024-01-01 10:00:06.400,5.651349460959198
2024-01-01 10:00:06.600,7.933706804298744
2024-01-01 10:00:06.800,5.54281786526115
2024-01-01 10:00:07.000,7.099675013027539
2024-01-01 10:00:07.200,1.2061414927727465
2024-01-01 10:00:07.400,5.096679414927664
2024-01-01 10:00:07.600,8.134560508044274
2024-01-01 10:00:07.800,0.13699526061684564
2024-01-01 10:00:08.000,1.377621742032047
2024-01-01 10:00:08.200,8.513092328663607
2024-01-01 10:00:08.400,7.038242276589602
2024-01-01 10:00:08.600,9.157218756283608
2024-01-01 10:00:08.800,6.052442052850353
2024-01-01 10:00:09.000,5.75290635120361
2024-01-01 10:00:09.200,3.4606143404781498
2024-01-01 10:00:09.400,8.911754312016186
2024-01-01 10:00:09.600,3.039808303509577
2024-01-01 10:00:09.800,5.383498567930058
2024-01-01 10:00:10.000,4.64611063264474
2024-01-01 10:00:10.200,0.8686282127899192
2024-01-01 10:00:10.400,4.46306470036824
2024-01-01 10:00:10.600,8.93387497525273
2024-01-01 10:00:10.800,4.8862167850626905
2024-01-01 10:00:11.000,1.8088431789457327
2024-01-01 10:00:11.200,9.059400962240467
2024-01-01 10:00:11.400,4.704080677361054
2024-01-01 10:00:11.600,2.967399094862937
2024-01-01 10:00:11.800,5.470486566063856
2024-01-01 10:00:12.000,2.774010397143024
2024-01-01 10:00:12.200,6.0947913451991695
2024-01-01 10:00:12.400,5.08743145956506
2024-01-01 10:00:12.600,7.107260425239872
2024-01-01 10:00:12.800,7.565382492172538
2024-01-01 10:00:13.000,9.006262769457367
2024-01-01 10:00:13.200,7.515144865034268
2024-01-01 10:00:13.400,5.785674084754728
2024-01-01 10:00:13.600,0.9755981688850202
2024-01-01 10:00:13.800,9.279025455025614
2024-01-01 10:00:14.000,8.46356638804018
2024-01-01 10:00:14.200,1.5485491741362445
2024-01-01 10:00:14.400,5.794805220409631
2024-01-01 10:00:14.600,6.6019452222772825
2024-01-01 10:00:14.800,9.56769030693966
2024-01-01 10:00:15.000,3.9262619503698524
2024-01-01 10:00:15.200,8.796564759198384
2024-01-01 10:00:15.400,2.6766095819157054
2024-01-01 10:00:15.600,8.12304490179417
2024-01-01 10:00:15.800,4.9902611128018295
2024-01-01 10:00:16.000,8.794323081514538
2024-01-01 10:00:16.200,7.2475144636646895
2024-01-01 10:00:16.400,9.92940001782687
2024-01-01 10:00:16.600,9.468483468575874
2024-01-01 10:00:16.800,7.251108357203286
2024-01-01 10:00:17.000,4.250211137835115
2024-01-01 10:00:17.200,0.3351391061527176
2024-01-01 10:00:17.400,0.8642150382981284
2024-01-01 10:00:17.600,5.105676737359861
2024-01-01 10:00:17.800,3.9706852984428096
2024-01-01 10:00:18.000,9.898252046976161
2024-01-01 10:00:18.200,2.6618324481446045
2024-01-01 10:00:18.400,6.864239809339172
2024-01-01 10:00:18.600,3.3869393952088975
2024-01-01 10:00:18.800,1.5195682358878049
2024-01-01 10:00:19.000,7.19763250133004
2024-01-01 10:00:19.200,6.643238381002561
2024-01-01 10:00:19.400,9.348348053912233
2024-01-01 10:00:19.600,5.328600026812028
2024-01-01 10:00:19.800,7.316945686076676
2024-01-01 10:00:20.000,2.4286090815606167
2024-01-01 10:00:20.200,4.176715837053838
2024-01-01 10:00:20.400,0.6891889019259978
2024-01-01 10:00:20.600,0.846248136116593
2024-01-01 10:00:20.800,9.888169532307504
2024-01-01 10:00:21.000,2.2013064254363
2024-01-01 10:00:21.200,7.424795532280454
2024-01-01 10:00:21.400,7.538445274994952
2024-01-01 10:00:21.600,7.45815130529601
2024-01-01 10:00:21.800,3.948034170723407
2024-01-01 10:00:22.000,8.892128514436282
2024-01-01 10:00:22.200,8.305263467028771
2024-01-01 10:00:22.400,0.5003357949452725
2024-01-01 10:00:22.600,0.40392543281217996
2024-01-01 10:00:22.800,9.636538201432199
2024-01-01 10:00:23.000,8.45208096044503
2024-01-01 10:00:23.200,3.01553837401499
2024-01-01 10:00:23.400,6.178221997030012
2024-01-01 10:00:23.600,4.681322091140587
2024-01-01 10:00:23.800,6.221262245145707
2024-01-01 10:00:24.000,6.667786064351393
2024-01-01 10:00:24.200,0.6801103368166317
2024-01-01 10:00:24.400,6.43203212057424
2024-01-01 10:00:24.600,2.865442794026789
2024-01-01 10:00:24.800,9.956050696358453
2024-01-01 10:00:25.000,0.07341354298184277
2024-01-01 10:00:25.200,5.385492634953568
2024-01-01 10:00:25.400,4.432354620467395
2024-01-01 10:00:25.600,3.2497604342928046
2024-01-01 10:00:25.800,2.0732048402442316
2024-01-01 10:00:26.000,8.674183259975429
2024-01-01 10:00:26.200,0.11100228874917906
2024-01-01 10:00:26.400,1.169059041363878
2024-01-01 10:00:26.600,5.250260157433652
2024-01-01 10:00:26.800,6.870153138047444
2024-01-01 10:00:27.000,0.15748525444523542
2024-01-01 10:00:27.200,6.655635648030098
2024-01-01 10:00:27.400,9.360948790082867
2024-01-01 10:00:27.600,9.40559077172743
2024-01-01 10:00:27.800,4.381519625584692
2024-01-01 10:00:28.000,4.864888818717002
2024-01-01 10:00:28.200,1.4322180476435342
2024-01-01 10:00:28.400,5.2922130919393044
2024-01-01 10:00:28.600,5.0314189682245525
2024-01-01 10:00:28.800,7.4291831009665765
2024-01-01 10:00:29.000,5.2837585306706
2024-01-01 10:00:29.200,9.434880154029612
2024-01-01 10:00:29.400,8.277956291388547
2024-01-01 10:00:29.600,3.141979998155043
2024-01-01 10:00:29.800,8.526612018359993
2024-01-01 10:00:30.000,0.7641487772977251
2024-01-01 10:00:30.200,1.7632876021756283
2024-01-01 10:00:30.400,7.102384859006601
2024-01-01 10:00:30.600,3.1280189457639143
2024-01-01 10:00:30.800,1.2172180734704607
2024-01-01 10:00:31.000,5.561857508106874
2024-01-01 10:00:31.200,8.58351554368725
2024-01-01 10:00:31.400,9.712960718482753
2024-01-01 10:00:31.600,9.36782429649606
2024-01-01 10:00:31.800,5.835312690151769
2024-01-01 10:00:32.000,8.113077861267065
2024-01-01 10:00:32.200,6.001535345597952
2024-01-01 10:00:32.400,9.536554497848421
2024-01-01 10:00:32.600,2.3824049147451944
2024-01-01 10:00:32.800,8.278441896081725
2024-01-01 10:00:33.000,0.9964036831265821
2024-01-01 10:00:33.200,0.9124553965546944
2024-01-01 10:00:33.400,5.01255894496918
2024-01-01 10:00:33.600,7.272352941315161
2024-01-01 10:00:33.800,2.163965780455288
2024-01-01 10:00:34.000,5.604384705370945
2024-01-01 10:00:34.200,5.030734473665854
2024-01-01 10:00:34.400,5.76283321874709
2024-01-01 10:00:34.600,6.622907498075728
2024-01-01 10:00:34.800,3.0152894961015155
2024-01-01 10:00:35.000,3.2154530562425165
2024-01-01 10:00:35.200,3.3878200574995443
2024-01-01 10:00:35.400,4.389969959051494
2024-01-01 10:00:35.600,9.527600960090282
